time,gFx,gFy,gFz,TgF
1.407400,-0.4048,-0.4282,0.8994,1.075
1.407890,-0.3726,-0.4357,0.8695,1.041
1.408261,-0.3121,-0.4516,0.8507,1.012
1.408676,-0.2687,-0.4785,0.8478,1.010
1.408998,-0.2119,-0.5049,0.8314,0.996
1.409406,-0.1799,-0.5232,0.8113,0.982
1.409808,-0.1340,-0.5364,0.7838,0.959
1.410121,-0.1128,-0.5555,0.7749,0.960
1.410477,-0.0770,-0.5618,0.7461,0.937
1.412712,-0.0499,-0.5782,0.7134,0.920
1.415769,-0.0143,-0.5872,0.7051,0.918
1.416736,-0.0017,-0.6127,0.6799,0.915
1.419098,0.0120,-0.6219,0.6591,0.906
1.421693,0.0446,-0.6256,0.6312,0.890
1.424099,0.0585,-0.6540,0.6149,0.900
1.426721,0.0881,-0.6735,0.5958,0.904
1.440340,0.0790,-0.7048,0.5914,0.923
1.440987,0.0729,-0.7356,0.5787,0.939
1.441553,0.0551,-0.7603,0.5643,0.948
1.442051,0.0418,-0.7828,0.5398,0.952
1.442399,0.0411,-0.8006,0.5352,0.964
1.442950,0.0382,-0.8071,0.5230,0.963
1.444165,0.0431,-0.8287,0.5032,0.970
1.446695,0.0472,-0.8355,0.4924,0.971
1.449137,0.0576,-0.8504,0.4961,0.986
1.451572,0.0548,-0.8590,0.4683,0.980
1.454157,0.0700,-0.8702,0.4294,0.973
1.456725,0.0827,-0.8791,0.4299,0.982
1.459106,0.0984,-0.9064,0.3908,0.992
1.461645,0.1128,-0.9140,0.3607,0.989
1.464138,0.1440,-0.9409,0.2989,0.998
1.466660,0.1927,-0.9587,0.0224,0.978
1.469220,0.1912,-0.9436,-0.2765,1.002
1.471774,0.1616,-0.9287,-0.3035,0.990
1.474165,0.1662,-0.9482,-0.2700,1.000
1.476698,0.1921,-0.9338,-0.1984,0.974
1.479177,0.2127,-0.9066,-0.0813,0.935
1.481784,0.2438,-0.9218,0.0176,0.954
1.484075,0.2777,-0.9490,0.0489,0.990
1.486667,0.3041,-0.9521,0.0741,1.002
1.489098,0.3202,-0.9685,0.0704,1.022
1.491585,0.3109,-0.9646,0.0882,1.017
1.494129,0.2916,-0.9770,0.1078,1.025
1.496909,0.2513,-0.9785,0.1596,1.023
1.499098,0.2042,-0.9890,0.1936,1.028
1.501606,0.1474,-1.0014,0.2229,1.036
1.504205,0.0362,-1.0210,0.2663,1.056
1.506594,-0.0648,-1.0294,0.2861,1.070
1.509073,-0.1653,-1.0440,0.3189,1.104
1.512233,-0.2645,-1.0613,0.3483,1.148
1.514126,-0.3593,-1.0706,0.3710,1.189
1.516857,-0.4576,-1.0841,0.3776,1.236
1.519084,-0.5451,-1.0929,0.3905,1.282
1.521545,-0.6315,-1.1021,0.3849,1.327
1.524237,-0.7222,-1.1200,0.3719,1.384
1.526616,-0.7976,-1.1344,0.3478,1.430
1.529093,-0.8887,-1.1428,0.3129,1.481
1.531709,-0.9661,-1.1447,0.2688,1.522
1.533994,-1.0388,-1.1481,0.1916,1.560
1.536762,-1.1040,-1.1377,0.1193,1.590
1.539915,-1.1660,-1.1181,0.0389,1.616
1.541752,-1.2340,-1.0774,-0.0573,1.639
1.544084,-1.2846,-1.0401,-0.1668,1.661
1.546637,-1.3203,-0.9921,-0.2849,1.676
1.549187,-1.3671,-0.9482,-0.4139,1.714
1.551878,-1.4116,-0.8827,-0.5410,1.751
1.554221,-1.4535,-0.8248,-0.6576,1.796
1.556762,-1.4815,-0.7598,-0.7847,1.841
1.559147,-1.5148,-0.6759,-0.9035,1.889
1.561676,-1.5534,-0.6202,-1.0207,1.959
1.564296,-1.5991,-0.5731,-1.1605,2.057
1.566780,-1.6350,-0.5403,-1.2973,2.156
1.569291,-1.6781,-0.5102,-1.4313,2.264
1.571801,-1.7089,-0.4795,-1.5513,2.357
1.574625,-1.7441,-0.4533,-1.6598,2.450
1.576992,-1.7849,-0.4328,-1.7468,2.535
1.579347,-1.8144,-0.4081,-1.8099,2.595
1.581858,-1.8582,-0.3749,-1.8563,2.653
1.584398,-1.9002,-0.3414,-1.8768,2.693
1.587043,-1.9324,-0.3128,-1.8756,2.711
1.590056,-1.9701,-0.2728,-1.8534,2.719
1.592361,-1.9931,-0.2478,-1.8143,2.707
1.594929,-2.0265,-0.2270,-1.7649,2.697
1.598051,-2.0463,-0.2036,-1.7048,2.671
1.599683,-2.0962,-0.1810,-1.6314,2.662
1.602683,-2.1211,-0.1563,-1.5440,2.628
1.604255,-2.1658,-0.1258,-1.4555,2.612
1.607011,-2.2147,-0.1058,-1.3651,2.604
1.609408,-2.2539,-0.0755,-1.2861,2.596
1.611817,-2.2932,-0.0466,-1.1994,2.588
1.614315,-2.3303,-0.0217,-1.1176,2.585
1.616903,-2.3660,0.0107,-1.0246,2.578
1.619538,-2.3914,0.0163,-0.9582,2.576
1.622897,-2.3965,0.0302,-0.8837,2.554
1.624255,-2.3970,0.0412,-0.8182,2.533
1.626946,-2.3985,0.0493,-0.7578,2.516
1.629704,-2.3951,0.0571,-0.6830,2.491
1.631962,-2.3885,0.0735,-0.6329,2.472
1.634404,-2.3836,0.0810,-0.5794,2.454
1.636909,-2.3760,0.0972,-0.5288,2.436
1.639262,-2.3832,0.1053,-0.6231,2.466
1.641764,-2.3799,0.1053,-0.5994,2.456
1.644251,-2.3354,0.1365,-0.4962,2.391
1.646937,-2.3186,0.1573,-0.6018,2.401
1.649395,-2.2949,0.1756,-0.6069,2.380
1.651851,-2.2338,0.1971,-0.5144,2.301
1.654401,-2.1791,0.2013,-0.4107,2.227
1.656863,-2.1285,0.2094,-0.3936,2.175
1.659472,-2.0887,0.2164,-0.3431,2.128
1.661884,-2.0493,0.2274,-0.3145,2.086
1.664474,-2.0297,0.2334,-0.2800,2.062
1.666907,-2.0111,0.2253,-0.2629,2.041
1.669304,-1.9848,0.2304,-0.2819,2.018
1.671846,-1.9691,0.2385,-0.3369,2.012
1.674443,-1.9767,0.2231,-0.3758,2.024
1.677008,-1.9217,0.2358,-0.6094,2.030
1.679437,-1.9202,0.2216,-0.5139,2.000
1.681844,-1.9117,0.2184,-0.4809,1.983
1.684613,-1.9081,0.2055,-0.5376,1.993
1.687111,-1.8765,0.1930,-0.5918,1.977
1.689363,-1.8371,0.1815,-0.6113,1.945
1.691888,-1.7981,0.1676,-0.6952,1.935
1.694308,-1.7411,0.1773,-0.8672,1.953
1.696924,-1.6788,0.1521,-0.9487,1.934
1.699347,-1.6521,0.1353,-0.9814,1.926
1.701711,-1.6341,0.1031,-0.9697,1.903
1.704289,-1.6103,0.0705,-0.8846,1.839
1.707026,-1.5663,0.0439,-0.7616,1.742
1.709869,-1.5419,0.0156,-0.6532,1.675
1.712350,-1.5710,-0.0034,-0.3052,1.600
1.714477,-1.5950,-0.0012,-0.0470,1.596
1.716974,-1.6143,0.0114,0.0885,1.617
1.719492,-1.6394,0.0852,0.1314,1.647
1.722484,-1.5803,0.1449,0.1027,1.590
1.724558,-1.5276,0.1258,-0.0109,1.533
1.728836,-1.4601,0.1134,-0.2345,1.483
1.730791,-1.3618,0.0696,-0.5610,1.475
1.731938,-1.2511,0.0354,-1.0156,1.612
1.735029,-1.1238,0.0195,-1.3870,1.785
1.738317,-1.0165,0.0148,-1.6398,1.929
1.739729,-0.8723,0.0249,-1.8502,2.046
1.742494,-0.7196,0.0481,-2.0643,2.187
1.744492,-0.5961,0.0615,-2.2332,2.312
1.746876,-0.5290,0.0777,-2.3278,2.388
1.749543,-0.4889,0.1094,-2.3504,2.403
1.752404,-0.5087,0.1211,-2.2879,2.347
1.754655,-0.5556,0.1243,-2.1722,2.246
1.757520,-0.6117,0.1248,-2.0626,2.155
1.759486,-0.6872,0.1029,-1.9336,2.055
1.761933,-0.7846,0.0701,-1.7881,1.954
1.764538,-0.8792,0.0276,-1.6666,1.885
1.767073,-0.9838,-0.0227,-1.5368,1.825
1.769626,-1.0691,-0.0694,-1.4342,1.790
1.772993,-1.1668,-0.1180,-1.3514,1.789
1.774966,-1.2230,-0.1608,-1.2683,1.769
1.777110,-1.2790,-0.1862,-1.2060,1.768
1.779467,-1.3308,-0.2064,-1.1493,1.770
1.782056,-1.3219,-0.2141,-1.0359,1.693
1.784447,-1.3166,-0.2141,-0.9601,1.644
1.787712,-1.3151,-0.2123,-0.9308,1.625
1.792778,-1.3158,-0.1974,-0.8868,1.599
1.793734,-1.2851,-0.1920,-0.8643,1.561
1.794393,-1.2411,-0.1845,-0.8467,1.514
1.797070,-1.2084,-0.1784,-0.8152,1.469
1.799599,-1.1758,-0.1784,-0.7868,1.426
1.802021,-1.1292,-0.1617,-0.7886,1.387
1.804848,-1.0788,-0.1388,-0.7600,1.327
1.807179,-1.0267,-0.1031,-0.7187,1.257
1.809686,-0.9510,-0.0559,-0.6209,1.137
1.812206,-0.8366,-0.0694,-0.4373,0.947
1.814721,-0.7024,-0.1087,-0.2399,0.750
1.817306,-0.6360,-0.1244,-0.0684,0.652
1.819951,-0.5935,-0.1376,0.0806,0.615
1.822709,-0.5966,-0.1579,0.0985,0.625
1.824621,-0.6406,-0.2031,0.0674,0.675
1.827257,-0.6844,-0.2670,0.0303,0.735
1.829581,-0.7545,-0.2937,-0.0642,0.812
1.832238,-0.7386,-0.3042,-0.0926,0.804
1.835301,-0.7115,-0.2840,-0.1020,0.773
1.837326,-0.6988,-0.2250,-0.0891,0.739
1.839616,-0.7012,-0.1630,-0.0285,0.720
1.843458,-0.7268,-0.1491,-0.1544,0.758
1.844616,-0.7694,-0.1361,-0.3665,0.863
1.847186,-0.8237,-0.0520,-0.4965,0.963
1.849545,-0.9127,0.0908,-0.5244,1.056
1.852167,-0.8777,0.0370,-0.2983,0.928
1.854816,-0.8342,0.0891,-0.0190,0.839
1.858150,-0.8076,-0.0107,-0.0312,0.808
1.859854,-0.7657,-0.1657,0.1581,0.799
1.863522,-0.7433,-0.0713,0.1669,0.765
1.864587,-0.6800,-0.1342,0.1769,0.715
1.867836,-0.7413,-0.1637,0.3011,0.817
1.869885,-0.7396,-0.1738,0.4927,0.905
1.872240,-0.7506,-0.2013,0.6635,1.022
1.874676,-0.7335,-0.2204,0.7822,1.095
1.877249,-0.7208,-0.2576,0.9658,1.232
1.879681,-0.6474,-0.2982,1.2011,1.397
1.882250,-0.5905,-0.3096,1.3297,1.487
1.885196,-0.5627,-0.3038,1.4238,1.561
1.887106,-0.5532,-0.3233,1.5392,1.667
1.889752,-0.5576,-0.3341,1.6389,1.763
1.892141,-0.5940,-0.3467,1.7288,1.861
1.894646,-0.5947,-0.3519,1.7982,1.926
1.897093,-0.5563,-0.3285,1.7960,1.909
1.899541,-0.5101,-0.2952,1.7728,1.868
1.902199,-0.4488,-0.2761,1.6257,1.709
1.904480,-0.3882,-0.2465,1.5748,1.641
1.907125,-0.2733,-0.2134,1.4436,1.485
1.909481,-0.1678,-0.1789,1.3074,1.330
1.912413,-0.0587,-0.1500,1.1953,1.206
1.915167,-0.0026,-0.1435,1.0536,1.063
1.917271,-0.0262,-0.1628,0.8630,0.879
1.919894,-0.1226,-0.2165,0.5240,0.580
1.922151,-0.2520,-0.2864,0.0674,0.387
1.924528,-0.3547,-0.3077,-0.3569,0.590
1.927089,-0.4534,-0.3492,-0.7245,0.923
1.929476,-0.6930,-0.4369,-1.1202,1.388
1.932074,-1.0395,-0.5774,-1.5293,1.937
1.935142,-1.2298,-0.6332,-1.6628,2.163
1.937671,-1.2827,-0.5596,-1.6002,2.126
1.940166,-1.1480,-0.4727,-1.4063,1.876
1.942012,-1.1905,-0.4086,-1.2658,1.785
1.944421,-1.2315,-0.3578,-1.1011,1.690
1.946998,-0.9745,-0.2842,-0.9242,1.373
1.949487,-0.9446,-0.2416,-0.6873,1.193
1.952053,-0.8969,-0.2632,-0.5139,1.067
1.954418,-0.9510,-0.3204,-0.4183,1.087
1.956960,-0.9757,-0.3917,-0.3403,1.105
1.959385,-0.9871,-0.4814,-0.2700,1.131
1.961941,-0.9835,-0.5454,-0.2308,1.148
1.964399,-0.9188,-0.5736,-0.2369,1.109
1.966924,-0.8249,-0.5850,-0.2274,1.037
1.969333,-0.7328,-0.5799,-0.2392,0.965
1.972238,-0.6084,-0.5562,-0.2602,0.864
1.974431,-0.4698,-0.4995,-0.2539,0.731
1.977107,-0.3920,-0.4834,-0.2763,0.681
1.979820,-0.3053,-0.4567,-0.2854,0.619
1.981869,-0.1076,-0.3732,-0.3161,0.501
1.984625,0.1406,-0.2763,-0.3047,0.435
1.987078,0.3076,-0.2082,-0.3968,0.544
1.989609,0.4134,-0.1444,-0.3785,0.579
1.992042,0.4866,-0.0877,-0.3247,0.592
1.994616,0.4693,-0.0622,-0.2485,0.535
1.997248,0.5062,0.0034,-0.1940,0.542
1.999777,0.3852,0.0016,-0.0097,0.385
2.001926,0.6506,0.1329,-0.3958,0.773
2.004922,0.6117,0.1407,-0.0468,0.629
2.008764,0.7286,0.0911,-0.2401,0.773
2.009949,0.4360,-0.0978,0.0941,0.457
2.012759,0.3593,-0.2064,-0.0151,0.415
2.014707,0.1112,-0.3394,0.2673,0.446
2.018455,-0.0448,-0.4467,0.3854,0.592
2.019608,-0.1019,-0.5587,0.4846,0.747
2.023700,-0.1233,-0.6710,0.3919,0.787
2.024640,-0.3801,-0.8185,0.4174,0.994
2.027170,-0.6560,-0.9443,0.4634,1.240
2.029737,-0.9386,-1.0342,0.6459,1.539
2.032205,-1.1022,-1.0914,0.5520,1.646
2.034691,-1.2819,-1.1373,0.5902,1.813
2.037270,-1.3967,-1.1489,0.5902,1.902
2.039628,-1.5573,-1.1526,0.6127,2.032
2.042154,-1.7159,-1.1829,0.6207,2.175
2.044626,-1.8934,-1.1826,0.6571,2.327
2.047356,-2.1045,-1.1750,0.6669,2.501
2.050268,-2.3291,-1.1740,0.6230,2.682
2.052221,-2.5151,-1.1503,0.4956,2.810
2.054757,-3.3935,-1.2500,0.3600,3.634
2.057372,-3.1879,-1.1740,0.4651,3.429
2.060526,-2.9391,-1.0022,0.3641,3.127
2.064050,-2.7502,-0.8529,0.3658,2.903
2.065946,-2.5498,-0.6980,0.3665,2.669
2.070912,-2.4389,-0.5520,0.2635,2.514
2.072459,-2.3322,-0.4103,0.0850,2.370
2.073309,-2.2267,-0.2896,-0.1676,2.252
2.074782,-2.1717,-0.2072,-0.3669,2.212
2.077665,-2.1033,-0.1414,-0.5507,2.179
2.080905,-2.0850,-0.1144,-0.7370,2.214
2.082050,-2.0720,-0.1249,-0.8355,2.238
2.084625,-2.1031,-0.1642,-0.9215,2.302
2.087093,-1.9669,-0.1612,-0.8953,2.167
2.089587,-1.8176,-0.1713,-0.8068,1.996
2.092290,-1.6649,-0.1759,-0.6824,1.808
2.095060,-1.4931,-0.2134,-0.5884,1.619
2.097673,-1.4498,-0.2521,-0.4941,1.552
2.101068,-1.3931,-0.2949,-0.3978,1.478
2.103247,-1.3384,-0.3560,-0.3096,1.419
2.104809,-1.2215,-0.3467,-0.2394,1.292
2.107366,-1.2012,-0.4044,-0.1961,1.283
2.114912,-1.1954,-0.4631,-0.1979,1.297
2.116282,-1.1057,-0.4795,-0.1527,1.215
2.117131,-1.0316,-0.4578,-0.1570,1.140
2.117899,-0.9515,-0.4680,-0.1964,1.078
2.121810,-0.8526,-0.4746,-0.2236,1.001
2.123213,-0.8796,-0.5352,-0.2184,1.053
2.125176,-0.8161,-0.5405,-0.2223,1.004
2.129130,-0.7620,-0.5289,-0.1732,0.944
2.130127,-0.7073,-0.5324,-0.1429,0.897
2.132536,-0.7042,-0.5550,-0.1411,0.908
2.134860,-0.7308,-0.5904,-0.1365,0.949
2.137582,-0.9987,-0.7805,-0.3037,1.303
2.139911,-0.9427,-0.9098,-0.5141,1.407
2.142282,-0.6634,-0.9108,-0.5339,1.247
2.144766,-0.4705,-0.8612,-0.4176,1.067
2.147235,-0.1343,-0.7055,-0.2663,0.766
2.149797,0.3840,-0.3705,0.0093,0.534
2.152539,0.2515,-0.2791,0.2461,0.449
2.154867,-0.0518,-0.2439,0.3374,0.420
2.157496,-0.3403,-0.2427,0.4306,0.600
2.159940,-0.6240,-0.2998,0.4416,0.821
2.162306,-0.8107,-0.3521,0.3959,0.969
2.164820,-0.8222,-0.3651,0.3730,0.974
2.167318,-0.8471,-0.4306,0.2977,0.996
2.169845,-0.7923,-0.4623,0.2216,0.944
2.172226,-0.7818,-0.5552,0.1134,0.966
2.174590,-0.6863,-0.5687,-0.0123,0.891
2.177297,-0.4473,-0.5569,0.0184,0.715
2.179670,-0.2626,-0.5386,-0.0898,0.606
2.182362,-0.0483,-0.4958,-0.0549,0.501
2.184674,0.0648,-0.3805,0.0163,0.386
2.187179,0.0746,-0.3192,-0.0507,0.332
2.189922,-0.0404,-0.4572,-0.1155,0.473
2.192348,-0.3503,-0.6178,-0.1937,0.736
2.194768,-0.6976,-0.7603,-0.2174,1.054
2.197230,-1.0504,-0.8362,-0.1979,1.357
2.199730,-1.2420,-0.8572,-0.2008,1.522
2.202306,-1.3193,-0.8169,-0.2240,1.568
2.205393,-1.3078,-0.7162,-0.1981,1.504
2.208313,-1.2643,-0.5963,-0.2316,1.417
2.209907,-1.1553,-0.5021,-0.1996,1.275
2.212364,-0.6457,-0.3285,0.2756,0.775
2.214830,-1.3736,-0.6011,-0.2255,1.516
2.217166,-1.5614,-0.6647,-0.3233,1.728
2.219743,-1.7301,-0.6992,-0.0067,1.866
2.222304,-1.8479,-0.7241,0.0491,1.985
2.224946,-1.8892,-0.7412,0.1762,2.037
2.227808,-1.8943,-0.7131,0.2209,2.036
2.230087,-1.7560,-0.6498,0.3174,1.899
2.232269,-1.6768,-0.6227,0.3998,1.833
2.235007,-1.5551,-0.6068,0.4042,1.718
2.237273,-1.4532,-0.5978,0.4331,1.630
2.239788,-1.3247,-0.5823,0.4284,1.509
2.242273,-1.3191,-0.5980,0.4084,1.505
2.244943,-1.2076,-0.5909,0.4071,1.405
2.247250,-1.0908,-0.5918,0.4651,1.325
2.249781,-1.0236,-0.5848,0.2676,1.209
2.252333,-1.0033,-0.6481,0.2378,1.218
2.254670,-0.9847,-0.6626,0.1454,1.196
2.257298,-0.9891,-0.6836,0.1009,1.207
2.259851,-1.0001,-0.6815,0.0506,1.211
2.262224,-0.9705,-0.6219,-0.0446,1.154
2.264713,-0.8186,-0.4166,-0.1229,0.927
2.267162,-0.5448,-0.2905,-0.0730,0.622
2.269606,-0.4668,-0.2820,0.0462,0.547
2.272397,-0.2872,-0.2274,0.0965,0.379
2.274768,-0.1555,-0.1920,0.1686,0.299
2.277510,-0.1692,-0.1855,0.2935,0.386
2.279958,-0.1799,-0.1598,0.2764,0.366
2.282260,-0.0135,-0.0826,0.0430,0.094
2.284784,-0.0277,-0.1018,-0.1593,0.191
2.287573,-0.4579,-0.1955,-0.3665,0.618
2.289677,-0.3752,-0.2160,-0.4706,0.639
2.292330,-0.4134,-0.2507,-0.5419,0.726
2.295046,-0.4239,-0.2593,-0.5530,0.743
2.297662,-0.4449,-0.2859,-0.5004,0.728
2.299879,-0.4470,-0.2994,-0.4559,0.705
2.302301,-0.4136,-0.3111,-0.4095,0.660
2.304808,-0.3608,-0.3138,-0.3729,0.606
2.307383,-0.3515,-0.3174,-0.3007,0.561
2.310448,-0.3322,-0.2896,-0.2482,0.506
2.312394,-0.2021,-0.3001,-0.2360,0.432
2.314837,-0.3339,-0.3429,-0.1663,0.507
2.317556,-0.4397,-0.3729,-0.0891,0.583
2.320318,-0.4358,-0.3588,-0.0556,0.567
2.322327,-0.3974,-0.3509,-0.0784,0.536
2.324752,-0.3608,-0.3629,-0.0514,0.514
2.327201,-0.3067,-0.3583,-0.0798,0.478
2.329912,-0.2002,-0.4235,-0.0417,0.470
2.332341,-0.1604,-0.4729,-0.0635,0.503
2.334764,-0.1450,-0.5305,-0.0754,0.555
2.337321,-0.1076,-0.6019,-0.0854,0.617
2.339949,-0.1592,-0.6640,-0.0835,0.688
2.342346,-0.5087,-0.5176,0.0567,0.728
2.344827,-0.3237,-0.4753,0.0266,0.576
2.347362,-0.2207,-0.4621,-0.0160,0.512
2.349801,-0.1569,-0.4592,-0.0060,0.485
2.352396,-0.1238,-0.4629,0.0892,0.487
2.354869,-0.0932,-0.4667,0.1395,0.496
2.357659,-0.0541,-0.4660,0.1992,0.510
2.360068,-0.0215,-0.4658,0.2815,0.545
2.362592,0.0131,-0.4858,0.3180,0.581
2.364995,0.0341,-0.4986,0.3492,0.610
2.367419,0.0802,-0.5611,0.3514,0.667
2.370387,0.0394,-0.6068,0.3803,0.717
2.372610,-0.0157,-0.6359,0.4120,0.758
2.374880,-0.0040,-0.6815,0.3849,0.783
2.377798,0.0180,-0.6960,0.3595,0.784
2.379889,0.0632,-0.6708,0.3793,0.773
2.382425,0.1320,-0.6256,0.3439,0.726
2.385044,0.2009,-0.5701,0.3463,0.697
2.387372,0.2799,-0.5310,0.3314,0.686
2.390301,0.3270,-0.5317,0.3702,0.726
2.392580,0.3195,-0.5393,0.3544,0.720
2.394874,0.2923,-0.5806,0.3478,0.737
2.397654,0.2655,-0.6007,0.3355,0.738
2.399805,0.2217,-0.6193,0.3329,0.737
2.402704,0.1426,-0.6195,0.3742,0.738
2.405163,0.0518,-0.6083,0.3523,0.705
2.407411,0.0013,-0.5999,0.2854,0.664
2.410010,-0.0311,-0.5894,0.2383,0.636
2.412445,-0.0458,-0.5865,0.1980,0.621
2.415058,-0.0483,-0.5765,0.1557,0.599
2.417677,-0.0480,-0.5729,0.1144,0.586
2.419876,-0.0233,-0.5452,0.0848,0.552
2.422820,-0.0385,-0.5540,0.0738,0.560
2.425036,-0.0189,-0.5430,0.0579,0.546
2.427461,-0.0062,-0.5349,0.0569,0.538
2.430241,-0.0094,-0.5428,0.0843,0.549
2.432512,-0.0203,-0.5413,0.0760,0.547
2.435192,-0.0199,-0.5328,0.0618,0.537
2.437520,-0.0169,-0.5228,0.0543,0.526
2.439924,-0.0084,-0.5046,0.0689,0.509
2.442387,-0.0071,-0.4916,0.0821,0.498
2.445025,-0.0313,-0.5042,0.1112,0.517
2.447640,-0.0576,-0.5210,0.1004,0.534
2.449996,-0.0888,-0.5359,0.1072,0.554
2.452620,-0.1203,-0.6068,0.0816,0.624
2.455183,-0.1609,-0.7400,0.0349,0.758
2.457618,-0.2054,-0.8839,0.1134,0.914
2.460084,-0.3581,-1.0968,0.2253,1.176
2.462845,-0.6164,-1.3097,0.2458,1.468
2.465083,-0.7955,-1.4888,0.2869,1.712
2.467382,-0.8999,-1.6284,0.2793,1.881
2.469885,-0.9221,-1.7759,0.3023,2.024
2.472581,-0.9163,-1.8476,0.2910,2.083
2.475113,-0.9598,-1.9624,0.2984,2.205
2.477870,-0.8288,-2.0426,0.1989,2.213
2.480198,-0.9461,-2.2181,0.1743,2.418
2.482549,-1.0977,-2.4873,0.2966,2.735
2.485116,-1.0370,-2.5949,0.2796,2.808
2.487575,-0.9894,-2.6953,0.2661,2.883
2.491710,-0.9456,-2.7787,0.2522,2.946
2.492843,-0.8535,-2.8249,0.2595,2.962
2.494897,-0.7802,-2.8777,0.2376,2.991
2.497366,-0.7335,-2.9527,0.1481,3.046
2.499919,-0.6663,-3.0152,0.1677,3.092
2.502451,-0.6541,-3.0798,0.1498,3.152
2.504759,-0.6336,-3.0629,0.1161,3.130
2.507806,-0.5810,-3.0873,-0.0307,3.142
2.509939,-0.4617,-3.0597,-0.0742,3.095
2.512936,-0.3566,-3.0241,-0.0104,3.045
2.514961,-0.2430,-2.9505,0.0510,2.961
2.519027,-0.1277,-2.8571,0.1097,2.862
2.519838,-0.0274,-2.7520,0.1791,2.758
2.522281,0.0066,-2.6450,0.2537,2.657
2.526184,0.0213,-2.4908,0.2826,2.507
2.527385,0.0749,-2.3283,0.2612,2.344
2.529930,0.1196,-2.1620,0.3362,2.191
2.534177,0.1472,-2.0069,0.3912,2.050
2.535214,0.1631,-1.8671,0.4518,1.928
2.538733,0.1760,-1.7178,0.4695,1.789
2.540373,0.1650,-1.5856,0.4802,1.665
2.542336,0.1401,-1.4470,0.4768,1.530
2.544776,0.1266,-1.3517,0.4511,1.431
2.547666,0.1147,-1.2263,0.4206,1.302
2.549842,0.1678,-1.0580,0.2659,1.104
2.552974,0.1912,-0.9079,0.2185,0.953
2.555063,0.2300,-0.8189,0.2493,0.886
2.557722,0.2489,-0.7334,0.2822,0.824
2.560206,0.2491,-0.6617,0.2822,0.761
2.562435,0.2582,-0.5831,0.2768,0.695
2.565361,0.2489,-0.5359,0.2581,0.645
2.567454,0.2579,-0.4863,0.2437,0.602
2.569902,0.2454,-0.4572,0.2280,0.567
2.572753,0.2337,-0.4101,0.1933,0.510
2.575010,0.2095,-0.3719,0.1528,0.453
2.577548,0.2161,-0.3563,0.1161,0.433
2.580004,0.2027,-0.3421,0.0738,0.404
2.582477,0.1787,-0.3213,0.0117,0.368
2.585079,0.1496,-0.3096,-0.0510,0.348
2.587629,0.1177,-0.3206,-0.1465,0.372
2.590366,0.0851,-0.3431,-0.2441,0.430
2.592973,0.0323,-0.3776,-0.3306,0.503
2.594981,-0.0167,-0.4382,-0.3690,0.573
2.597941,-0.0729,-0.5107,-0.3729,0.637
2.599987,-0.1352,-0.5860,-0.3721,0.707
2.602412,-0.1937,-0.6586,-0.3447,0.768
2.604922,-0.2347,-0.7400,-0.2881,0.828
2.607428,-0.2726,-0.8111,-0.2448,0.890
2.609922,-0.2923,-0.8656,-0.1886,0.933
2.612435,-0.3032,-0.9243,-0.1644,0.987
2.615086,-0.3112,-0.9636,-0.1346,1.021
2.617481,-0.3097,-1.0103,-0.1072,1.062
2.619951,-0.3041,-1.0259,-0.0813,1.073
2.622441,-0.2836,-1.0431,-0.0698,1.083
2.624979,-0.2643,-1.0484,-0.0605,1.083
2.627787,-0.2440,-1.0511,-0.0395,1.080
2.630125,-0.2249,-1.0601,-0.0048,1.084
2.632575,-0.1941,-1.0626,0.0804,1.083
2.634995,-0.1562,-1.0780,0.1156,1.095
2.637632,-0.1110,-1.0682,0.1168,1.080
2.639976,-0.0949,-1.0650,0.1207,1.076
2.642464,-0.0937,-1.0469,0.0823,1.054
2.644985,-0.1161,-1.0105,0.0459,1.018
2.647709,-0.1513,-0.9995,0.0317,1.011
2.650032,-0.1723,-0.9988,0.0312,1.014
2.652500,-0.2083,-0.9878,0.0168,1.010
2.655128,-0.2554,-0.9599,0.0163,0.993
2.657524,-0.2967,-0.9438,0.0195,0.990
2.659997,-0.3486,-0.9355,0.0384,0.999
2.662762,-0.3889,-0.9418,0.0628,1.021
2.665266,-0.4239,-0.9382,0.1016,1.034
2.667692,-0.4302,-0.9490,0.1593,1.054
2.670134,-0.4381,-0.9685,0.1923,1.080
2.672641,-0.4221,-0.9878,0.2581,1.105
2.675123,-0.4441,-1.0056,0.3062,1.141
2.677648,-0.4465,-1.0184,0.3201,1.157
2.680116,-0.4092,-1.0338,0.3805,1.175
2.682844,-0.4187,-1.0215,0.3632,1.162
2.685336,-0.3871,-1.0173,0.3805,1.153
2.688068,-0.3559,-1.0112,0.3649,1.132
2.689983,-0.3146,-1.0279,0.3576,1.133
2.692709,-0.3023,-1.0061,0.3443,1.106
2.695272,-0.2890,-0.9968,0.3265,1.088
2.697903,-0.2799,-0.9873,0.2947,1.068
2.700711,-0.2618,-0.9788,0.2676,1.048
2.702812,-0.2647,-0.9590,0.2378,1.023
2.705300,-0.2615,-0.9487,0.1955,1.003
2.707818,-0.2633,-0.9382,0.1608,0.988
2.710072,-0.2671,-0.9301,0.1265,0.976
2.712686,-0.2848,-0.9206,0.0897,0.968
2.715141,-0.2809,-0.9077,0.0615,0.952
2.717773,-0.2921,-0.9010,0.0288,0.948
2.720437,-0.2878,-0.8935,0.0179,0.939
2.723061,-0.2845,-0.8949,0.0000,0.939
