time,gFx,gFy,gFz,TgF
47.448771,-0.8408,-0.4821,-0.5209,1.100
47.451491,-0.7718,-0.4560,-0.5263,1.040
47.454008,-0.7176,-0.4504,-0.5065,0.987
47.456440,-0.6648,-0.4299,-0.4711,0.921
47.458965,-0.5849,-0.4196,-0.4247,0.836
47.461323,-0.5077,-0.4124,-0.3958,0.765
47.464010,-0.4255,-0.4164,-0.3924,0.713
47.466545,-0.3314,-0.4362,-0.4904,0.735
47.469289,-0.2188,-0.4809,-0.5840,0.788
47.473163,-0.1273,-0.5452,-0.6470,0.856
47.474086,-0.0323,-0.6359,-0.7103,0.954
47.478059,0.0734,-0.7688,-0.7427,1.071
47.479337,0.1792,-0.9394,-0.7534,1.217
47.483181,0.2584,-1.1279,-0.7115,1.358
47.484307,0.2823,-1.3517,-0.6712,1.535
47.488097,0.2403,-1.5553,-0.6221,1.692
47.489368,0.1741,-1.7428,-0.5239,1.828
47.492000,0.0968,-1.9365,-0.4232,1.985
47.495719,0.0365,-2.0469,-0.2793,2.066
47.496532,-0.0118,-2.0966,-0.0918,2.099
47.500516,-0.0697,-2.1000,0.1270,2.105
47.501789,-0.1103,-2.0881,0.3695,2.123
47.505692,-0.1589,-2.0829,0.5694,2.165
47.507056,-0.1981,-2.0643,0.7671,2.211
47.511015,-0.2078,-2.0252,0.9035,2.227
47.512335,-0.1919,-1.9966,0.9614,2.224
47.514355,-0.1960,-1.9714,1.0084,2.223
47.517015,-0.1878,-1.9101,1.0587,2.192
47.519314,-0.2044,-1.8412,1.1161,2.163
47.521803,-0.2088,-1.7085,1.1533,2.072
47.524340,-0.2078,-1.5480,1.1450,1.937
47.526858,-0.1714,-1.4013,1.0832,1.779
47.530783,-0.1310,-1.2519,0.9944,1.604
47.531767,-0.0641,-1.1032,0.8820,1.414
47.535828,0.0169,-0.9663,0.7605,1.230
47.536776,0.0881,-0.8593,0.6571,1.085
47.540771,0.1829,-0.7400,0.5692,0.951
47.541689,0.2559,-0.6379,0.4865,0.842
47.545734,0.3339,-0.5438,0.4045,0.755
47.546907,0.3747,-0.4594,0.3472,0.687
47.550764,0.4500,-0.3900,0.2789,0.658
47.551889,0.4891,-0.3216,0.2165,0.624
47.555730,0.5602,-0.2600,0.1300,0.631
47.556865,0.5959,-0.2234,0.0469,0.638
47.560695,0.6411,-0.1871,-0.0256,0.668
47.561710,0.6729,-0.1668,-0.0615,0.696
47.565773,0.6998,-0.1615,-0.1013,0.725
47.566847,0.7301,-0.1556,-0.0898,0.752
47.570746,0.7545,-0.1544,-0.0984,0.776
47.571781,0.7851,-0.1698,-0.1031,0.810
47.575716,0.7748,-0.1833,-0.1143,0.804
47.576958,0.7577,-0.2214,-0.0982,0.795
47.580722,0.7501,-0.2759,-0.0928,0.805
47.581863,0.7415,-0.3140,-0.0910,0.810
47.585796,0.7191,-0.3616,-0.0784,0.809
47.586873,0.7051,-0.4135,-0.0547,0.819
47.590704,0.7002,-0.4611,-0.0327,0.839
47.592031,0.6900,-0.5166,-0.0018,0.862
47.595717,0.6790,-0.5718,0.0076,0.888
47.596967,0.6890,-0.6407,0.0389,0.942
47.600753,0.6785,-0.7223,0.0785,0.994
47.601845,0.6670,-0.8092,0.1129,1.055
47.605880,0.6179,-0.9020,0.1415,1.102
47.606914,0.5688,-0.9961,0.1561,1.158
47.610920,0.4979,-1.0799,0.1913,1.204
47.611844,0.4136,-1.1723,0.2160,1.262
47.615788,0.3185,-1.2402,0.2488,1.304
47.617047,0.2276,-1.3077,0.2747,1.355
47.620694,0.1531,-1.3561,0.3040,1.398
47.621926,0.0567,-1.3964,0.3218,1.434
47.625932,-0.0147,-1.4326,0.3199,1.468
47.627415,-0.0924,-1.4551,0.3321,1.495
47.629368,-0.1545,-1.4776,0.3441,1.525
47.633373,-0.2154,-1.4932,0.3192,1.542
47.634647,-0.2645,-1.4949,0.3064,1.549
47.638358,-0.3048,-1.4810,0.2947,1.541
47.639497,-0.3361,-1.4609,0.2957,1.528
47.643404,-0.3356,-1.4155,0.2906,1.483
47.644590,-0.3232,-1.3673,0.2954,1.436
47.648375,-0.3063,-1.3074,0.2906,1.374
47.649502,-0.2674,-1.2437,0.2984,1.307
47.652533,-0.2354,-1.1862,0.2791,1.241
47.655722,-0.1953,-1.1410,0.2617,1.187
47.657065,-0.1636,-1.1117,0.2483,1.151
47.660732,-0.1364,-1.0762,0.2417,1.111
47.662093,-0.1277,-1.0604,0.2278,1.092
47.665875,-0.1105,-1.0396,0.2272,1.070
47.666957,-0.1177,-1.0338,0.2229,1.064
47.670770,-0.1310,-1.0313,0.2324,1.065
47.672093,-0.1482,-1.0489,0.2255,1.083
47.674419,-0.1804,-1.0582,0.2190,1.096
47.678419,-0.2095,-1.0672,0.2346,1.113
47.679430,-0.2261,-1.0694,0.2402,1.119
47.683409,-0.2636,-1.0818,0.2476,1.141
47.684566,-0.2811,-1.0836,0.2558,1.148
47.688311,-0.2934,-1.0790,0.2563,1.147
47.689458,-0.3141,-1.0899,0.2549,1.163
47.693304,-0.3361,-1.0890,0.2676,1.171
47.694345,-0.3481,-1.0985,0.2915,1.189
47.698418,-0.3552,-1.0902,0.3101,1.188
47.699353,-0.3628,-1.0887,0.3336,1.195
47.701936,-0.3677,-1.0723,0.3507,1.187
47.706102,-0.3598,-1.0543,0.3467,1.167
47.707089,-0.3696,-1.0286,0.3370,1.144
47.711164,-0.3835,-0.9856,0.3080,1.102
47.712167,-0.4248,-0.9732,0.3013,1.104
47.716118,-0.4437,-0.9433,0.3043,1.086
47.717055,-0.4852,-0.9287,0.3080,1.092
47.720733,-0.5080,-0.8937,0.3157,1.075
47.722130,-0.5318,-0.8761,0.3062,1.070
47.726006,-0.5463,-0.8539,0.3011,1.057
47.727025,-0.5812,-0.8294,0.2942,1.055
47.731006,-0.5609,-0.7974,0.2493,1.006
47.732111,-0.5621,-0.7512,0.1412,0.949
47.735877,-0.5928,-0.7439,0.2517,0.984
47.737096,-0.6093,-0.7307,0.3087,1.000
47.740747,-0.5915,-0.7053,0.3040,0.969
47.742012,-0.5717,-0.6906,0.2952,0.944
47.745988,-0.5717,-0.6728,0.2517,0.918
47.747057,-0.5383,-0.7029,0.2270,0.914
47.751189,-0.5280,-0.6892,0.1815,0.887
47.752111,-0.5003,-0.6586,0.1317,0.837
47.755942,-0.4901,-0.6244,0.0708,0.797
47.757192,-0.4554,-0.5983,0.0105,0.752
47.760156,-0.4241,-0.5692,0.0012,0.710
47.763570,-0.4001,-0.5594,-0.0139,0.688
47.764568,-0.3974,-0.5464,-0.0123,0.676
47.768472,-0.3982,-0.5447,0.0007,0.675
47.769725,-0.3999,-0.5562,-0.0139,0.685
47.773505,-0.4074,-0.5664,-0.0190,0.698
47.774489,-0.4202,-0.5878,-0.0134,0.723
47.778510,-0.4241,-0.6076,0.0000,0.741
47.779660,-0.4424,-0.6258,0.0061,0.766
47.783592,-0.4614,-0.6635,0.0135,0.808
47.784564,-0.4761,-0.6962,0.0154,0.844
47.787384,-0.4987,-0.7360,0.0361,0.890
47.791128,-0.5157,-0.7686,0.0396,0.926
47.792380,-0.5285,-0.8023,0.0731,0.964
47.794788,-0.5348,-0.8311,0.0821,0.992
47.798599,-0.5404,-0.8568,0.0885,1.017
47.799736,-0.5236,-0.8795,0.0927,1.028
47.803585,-0.5096,-0.8944,0.0872,1.033
47.804821,-0.4849,-0.9166,0.0853,1.040
47.807304,-0.4676,-0.9348,0.0929,1.049
47.811114,-0.4581,-0.9485,0.0946,1.058
47.812248,-0.4270,-0.9555,0.1202,1.053
47.816082,-0.4031,-0.9611,0.1422,1.052
47.817211,-0.3757,-0.9781,0.1647,1.061
47.820936,-0.3373,-0.9768,0.2043,1.053
47.822125,-0.3230,-0.9841,0.2223,1.059
47.825874,-0.2909,-0.9856,0.2628,1.061
47.827285,-0.2757,-1.0110,0.3588,1.108
47.830845,-0.2662,-1.0186,0.4299,1.137
47.832281,-0.2352,-1.0168,0.4604,1.141
47.834738,-0.2186,-1.0164,0.5007,1.154
47.837128,-0.2061,-1.0007,0.5264,1.149
47.840821,-0.2007,-0.9812,0.5403,1.138
47.842232,-0.1890,-0.9506,0.5117,1.096
47.844674,-0.1921,-0.9162,0.4663,1.046
47.848701,-0.2007,-0.8851,0.4296,1.004
47.849636,-0.2244,-0.8560,0.3822,0.964
47.853596,-0.2381,-0.8392,0.3157,0.928
47.854664,-0.2650,-0.8297,0.2668,0.911
47.858686,-0.2845,-0.8120,0.2344,0.892
47.859617,-0.3127,-0.8038,0.1782,0.881
47.863566,-0.3412,-0.8074,0.1528,0.890
47.864864,-0.3696,-0.8023,0.1242,0.892
47.868774,-0.3969,-0.7982,0.1209,0.900
47.869729,-0.4290,-0.8099,0.1119,0.923
47.873611,-0.4617,-0.8234,0.1172,0.951
47.874727,-0.4747,-0.8250,0.1183,0.959
47.877266,-0.4969,-0.8421,0.1459,0.989
47.879844,-0.5262,-0.8539,0.1757,1.018
47.882545,-0.5446,-0.8768,0.1831,1.048
47.884907,-0.5651,-0.8986,0.2178,1.084
47.887296,-0.5810,-0.9360,0.2463,1.129
47.889786,-0.5688,-0.9736,0.2684,1.159
47.892292,-0.5519,-1.0103,0.2498,1.178
47.894822,-0.5429,-1.0562,0.2300,1.210
47.897281,-0.5150,-1.0902,0.1828,1.219
47.901169,-0.4784,-1.1251,0.1564,1.233
47.902453,-0.4419,-1.1557,0.1090,1.242
47.906513,-0.3987,-1.1784,0.0457,1.245
47.907501,-0.3742,-1.2029,-0.0002,1.260
47.911290,-0.3442,-1.2151,-0.0544,1.264
47.912276,-0.3273,-1.2307,-0.1003,1.277
47.914829,-0.3181,-1.2383,-0.1478,1.287
47.918698,-0.3007,-1.2454,-0.2062,1.298
47.919944,-0.3121,-1.2383,-0.2404,1.299
47.922438,-0.3219,-1.2424,-0.2721,1.312
47.926228,-0.3468,-1.2510,-0.3010,1.333
47.927242,-0.3920,-1.2417,-0.3168,1.340
47.931329,-0.4356,-1.2337,-0.3279,1.349
47.932268,-0.4969,-1.2158,-0.3406,1.357
47.936215,-0.5509,-1.2134,-0.3487,1.377
47.937363,-0.6220,-1.1892,-0.3484,1.387
47.941233,-0.6868,-1.1720,-0.3501,1.403
47.942123,-0.7606,-1.1550,-0.3574,1.428
47.946211,-0.8183,-1.1219,-0.3450,1.431
47.947263,-0.8929,-1.1044,-0.3273,1.457
47.951403,-0.9488,-1.0729,-0.3086,1.465
47.952345,-1.0211,-1.0408,-0.2973,1.488
47.956150,-1.0763,-1.0119,-0.2839,1.504
47.957464,-1.1260,-0.9824,-0.2751,1.519
47.961298,-1.1824,-0.9592,-0.2574,1.544
47.962233,-1.2196,-0.9323,-0.2350,1.553
47.966382,-1.2657,-0.9147,-0.2118,1.576
47.967314,-1.2990,-0.9098,-0.1940,1.598
47.971326,-1.3344,-0.8979,-0.1732,1.618
47.972284,-1.3591,-0.8779,-0.1504,1.625
47.975012,-1.3816,-0.8681,-0.1274,1.637
47.977599,-1.4016,-0.8686,-0.0871,1.651
47.981369,-1.4107,-0.8668,-0.0677,1.657
47.982403,-1.4041,-0.8673,-0.0549,1.651
47.986666,-1.4136,-0.8698,-0.0349,1.660
47.987897,-1.3938,-0.8695,-0.0111,1.643
47.991381,-1.3628,-0.8742,0.0039,1.619
47.992629,-1.3377,-0.8734,0.0224,1.598
47.995016,-1.2970,-0.8722,0.0489,1.564
47.998826,-1.2482,-0.8665,0.0699,1.521
47.999978,-1.2017,-0.8673,0.0846,1.484
48.002437,-1.1672,-0.8896,0.0965,1.471
48.006213,-1.1499,-0.9222,0.1072,1.478
48.007327,-1.1450,-0.9623,0.1212,1.501
48.011525,-1.1719,-1.0257,0.1290,1.563
48.012479,-1.2049,-1.0794,0.1537,1.625
48.015008,-1.2585,-1.1337,0.1679,1.702
48.018685,-1.3102,-1.1689,0.1815,1.765
48.019958,-1.3438,-1.1850,0.1938,1.802
48.022458,-1.3931,-1.2016,0.2214,1.853
48.025111,-1.4112,-1.1929,0.2232,1.861
48.027489,-1.4097,-1.1745,0.2280,1.849
48.030002,-1.3865,-1.1461,0.2234,1.813
48.032489,-1.3471,-1.1095,0.2046,1.757
48.035020,-1.2904,-1.0477,0.1864,1.673
48.037390,-1.2343,-1.0128,0.1520,1.604
48.039990,-1.1761,-0.9714,0.1491,1.533
48.042536,-1.1255,-0.9394,0.1107,1.470
48.046501,-1.0581,-0.9118,0.0904,1.400
48.047524,-1.0064,-0.8847,0.0569,1.341
48.051429,-0.9535,-0.8712,0.0179,1.292
48.052429,-0.8799,-0.8539,-0.0244,1.226
48.056426,-0.8195,-0.8423,-0.0906,1.179
48.057545,-0.7518,-0.8432,-0.1651,1.142
48.061464,-0.7049,-0.8509,-0.2560,1.134
48.062521,-0.6550,-0.8690,-0.3423,1.141
48.066569,-0.6174,-0.9177,-0.4347,1.188
48.067488,-0.5919,-0.9719,-0.5327,1.256
48.070047,-0.6061,-1.0648,-0.6837,1.403
48.073939,-0.6408,-1.1823,-0.8788,1.606
48.074930,-0.6905,-1.3285,-1.1293,1.875
48.077754,-0.7506,-1.5005,-1.2915,2.117
48.081430,-0.8081,-1.6503,-1.1617,2.174
48.082525,-0.8200,-1.7803,-0.9179,2.164
48.085267,-0.8014,-1.8519,-0.6935,2.134
48.087605,-0.7592,-1.9067,-0.4999,2.112
48.089975,-0.7422,-1.9446,-0.3499,2.111
48.092546,-0.7022,-1.9742,-0.2404,2.109
48.095073,-0.6534,-2.0179,-0.1873,2.129
48.097717,-0.6081,-2.0572,-0.1351,2.149
48.100406,-0.5837,-2.0934,-0.0835,2.175
48.102652,-0.5480,-2.1359,-0.0500,2.206
48.105222,-0.5350,-2.1867,-0.0407,2.252
48.107784,-0.4987,-2.2391,-0.0556,2.295
48.110151,-0.4663,-2.3027,-0.0794,2.351
48.112758,-0.4004,-2.3405,-0.0708,2.376
48.115323,-0.3232,-2.3738,-0.0554,2.396
48.117838,-0.2222,-2.3726,-0.0661,2.384
48.120297,-0.1161,-2.3798,-0.0869,2.384
48.123060,0.0010,-2.3889,-0.1001,2.391
48.125369,0.1169,-2.3962,-0.1050,2.401
48.127463,0.2154,-2.4006,-0.1189,2.413
48.130017,0.2923,-2.4048,-0.1011,2.425
48.132605,0.3801,-2.4043,-0.0838,2.436
48.135291,0.4635,-2.4089,-0.0424,2.453
48.137582,0.5514,-2.3982,0.0308,2.461
48.139995,0.6130,-2.3974,0.1119,2.477
48.142461,0.6814,-2.3879,0.2302,2.494
48.145071,0.7511,-2.3773,0.3206,2.514
48.147392,0.7988,-2.3556,0.3984,2.519
48.149873,0.8652,-2.3121,0.4392,2.507
48.152480,0.8962,-2.2244,0.4912,2.448
48.155332,0.9074,-2.1379,0.4939,2.374
48.157547,0.8918,-2.0482,0.4986,2.289
48.160098,0.8848,-1.9360,0.5135,2.190
48.162549,0.8689,-1.8139,0.5032,2.073
48.165188,0.8738,-1.6745,0.4741,1.947
48.167660,0.8882,-1.5245,0.5002,1.834
48.170167,0.8980,-1.3832,0.5577,1.741
48.172628,0.8872,-1.2510,0.5985,1.646
48.175122,0.9373,-1.1315,0.6554,1.609
48.177585,0.9356,-1.0222,0.7065,1.555
48.180098,0.9253,-0.9128,0.7605,1.506
48.182630,0.9078,-0.8206,0.7835,1.453
48.185147,0.8840,-0.7360,0.7911,1.396
48.187615,0.8484,-0.6654,0.7786,1.330
48.190129,0.7955,-0.6137,0.7671,1.264
48.192594,0.7257,-0.5596,0.7204,1.166
48.195154,0.6719,-0.5119,0.6780,1.083
48.197534,0.5956,-0.4939,0.5958,0.977
48.200084,0.5018,-0.4643,0.4741,0.832
48.202683,0.3782,-0.4587,0.3478,0.689
48.205136,0.2733,-0.4343,0.2265,0.561
48.207603,0.1529,-0.4266,0.0701,0.459
48.210058,0.0409,-0.4064,-0.0647,0.414
48.213395,-0.0785,-0.3991,-0.2062,0.456
48.215289,-0.1667,-0.3961,-0.2944,0.521
48.217774,-0.2510,-0.3954,-0.3254,0.570
48.220210,-0.3246,-0.3947,-0.3669,0.629
48.224098,-0.3992,-0.4145,-0.3660,0.682
48.225260,-0.4773,-0.4233,-0.3706,0.738
48.229140,-0.5532,-0.4347,-0.3489,0.785
48.230370,-0.5988,-0.4541,-0.3471,0.828
48.234204,-0.6883,-0.4751,-0.2898,0.885
48.235240,-0.7277,-0.4858,-0.2436,0.908
48.239146,-0.7951,-0.5012,-0.2040,0.962
48.240283,-0.8674,-0.5210,-0.1835,1.028
48.242809,-0.9324,-0.5430,-0.1439,1.089
48.246713,-0.9938,-0.5652,-0.1145,1.149
48.247499,-1.0485,-0.5811,-0.0987,1.203
48.251333,-1.1308,-0.5916,-0.0398,1.277
48.252879,-1.1482,-0.5850,-0.0009,1.289
48.255004,-1.1746,-0.6007,0.0130,1.319
48.257803,-1.1570,-0.6023,0.0098,1.304
48.260285,-1.1399,-0.6080,-0.0053,1.292
48.262770,-1.1050,-0.6200,0.0107,1.267
48.265251,-1.0370,-0.6298,0.0320,1.214
48.268843,-0.9095,-0.6288,0.0396,1.106
48.270469,-0.7574,-0.6244,0.0652,0.984
48.274061,-0.6318,-0.6205,0.1200,0.894
48.275332,-0.5236,-0.6221,0.1449,0.826
48.278970,-0.4121,-0.6195,0.1894,0.768
48.280345,-0.3104,-0.6092,0.2434,0.726
48.283947,-0.2271,-0.5953,0.3011,0.705
48.285259,-0.1638,-0.5720,0.3507,0.691
48.287841,-0.1044,-0.5608,0.3812,0.686
48.291493,-0.0873,-0.5528,0.3919,0.683
48.292872,-0.0770,-0.5528,0.4012,0.687
48.296616,-0.0821,-0.5589,0.4130,0.700
48.297844,-0.0873,-0.5574,0.4120,0.699
48.301507,-0.0830,-0.5645,0.3881,0.690
48.302849,-0.0876,-0.5638,0.3779,0.684
48.306696,-0.0770,-0.5557,0.3617,0.668
48.307837,-0.0753,-0.5494,0.3439,0.652
48.311436,-0.0607,-0.5284,0.3338,0.628
48.312868,-0.0418,-0.5014,0.3031,0.587
48.316494,-0.0264,-0.4909,0.2842,0.568
48.317911,0.0106,-0.4590,0.2688,0.532
48.321769,0.0313,-0.4217,0.2297,0.481
48.322964,0.0518,-0.4066,0.2405,0.475
48.326775,0.0641,-0.3737,0.2029,0.430
48.327778,0.1022,-0.3460,0.1845,0.405
48.330502,0.1320,-0.3282,0.1799,0.397
48.334218,0.1770,-0.2926,0.1789,0.386
48.335307,0.2130,-0.2673,0.1784,0.386
48.337860,0.2484,-0.2365,0.1867,0.391
48.340295,0.2640,-0.2155,0.1867,0.389
48.343006,0.3055,-0.1957,0.1943,0.412
48.345641,0.3132,-0.1752,0.1904,0.406
48.349013,0.3368,-0.1498,0.1974,0.418
48.350479,0.3561,-0.1366,0.2160,0.438
48.354398,0.3936,-0.1132,0.2304,0.470
48.355335,0.4446,-0.0869,0.2871,0.536
48.359343,0.4642,-0.0806,0.2519,0.534
48.360290,0.4869,-0.0667,0.2737,0.563
48.364246,0.5067,-0.0635,0.2724,0.579
48.365481,0.5299,-0.0505,0.3155,0.619
48.369285,0.5632,-0.0526,0.3380,0.659
48.370160,0.5822,-0.0400,0.3656,0.689
48.374230,0.6171,-0.0454,0.3900,0.731
48.375209,0.6177,-0.0633,0.4203,0.750
48.377759,0.6213,-0.0816,0.4504,0.772
48.381829,0.6308,-0.0980,0.4602,0.787
48.382870,0.6210,-0.1111,0.4795,0.792
48.387055,0.6130,-0.1339,0.4636,0.780
48.388000,0.5919,-0.1598,0.4511,0.761
48.391719,0.5756,-0.1864,0.4110,0.731
48.392613,0.5353,-0.2111,0.3719,0.685
48.395261,0.4761,-0.2586,0.2982,0.618
48.399400,0.4290,-0.3052,0.2244,0.572
48.400368,0.3728,-0.3612,0.1540,0.541
48.403124,0.3261,-0.4135,0.0664,0.531
48.405418,0.2680,-0.4655,-0.0470,0.539
48.409410,0.2366,-0.5508,-0.1534,0.619
48.410463,0.1790,-0.6332,-0.2856,0.717
48.414423,0.1328,-0.7353,-0.4312,0.863
48.415403,0.1205,-0.8624,-0.6517,1.088
48.419390,0.0732,-1.0156,-0.9582,1.398
48.420317,0.0470,-1.2004,-1.3066,1.775
48.422930,-0.1315,-1.4101,-1.5093,2.070
48.425453,-0.4187,-1.6354,-1.5967,2.324
48.428014,-0.7850,-1.8351,-1.7688,2.667
48.430560,-1.3170,-2.0418,-1.9848,3.137
48.433022,-2.0419,-2.2706,-2.1533,3.737
48.435436,-2.6497,-2.3859,-1.8773,4.030
48.437843,-3.2160,-2.4497,-1.3213,4.253
48.440421,-3.7397,-2.4703,-0.8215,4.557
48.442897,-4.1032,-2.4619,-0.4772,4.809
48.445464,-4.2840,-2.4314,-0.3682,4.940
48.447885,-4.3961,-2.4304,-0.2930,5.032
48.450425,-4.3654,-2.4180,-0.3474,5.002
48.453206,-4.3666,-2.4080,-0.4219,5.004
48.455592,-4.2023,-2.3681,-0.5246,4.852
48.457972,-3.8255,-2.2445,-0.6532,4.483
48.460364,-3.4814,-2.0538,-0.6644,4.096
48.462914,-2.8765,-1.8747,-0.6717,3.499
48.465577,-2.3191,-1.6450,-0.6798,2.923
48.469480,-1.8765,-1.3954,-0.6749,2.434
48.470522,-1.5388,-1.1897,-0.6334,2.046
48.474530,-1.3401,-0.9983,-0.5715,1.766
48.475470,-1.2685,-0.8727,-0.4980,1.618
48.479665,-1.2240,-0.8129,-0.4163,1.527
48.480604,-1.1518,-0.7593,-0.3912,1.434
48.483218,-1.0822,-0.7185,-0.3714,1.351
48.487137,-0.9913,-0.6801,-0.3641,1.256
48.488056,-0.9116,-0.6577,-0.3599,1.180
48.491939,-0.8515,-0.6515,-0.3296,1.122
48.493172,-0.7907,-0.6337,-0.2646,1.047
48.496719,-0.7249,-0.6393,-0.2558,1.000
48.498168,-0.6367,-0.6190,-0.2844,0.932
48.502004,-0.5318,-0.6249,-0.4110,0.918
48.503012,-0.4356,-0.6471,-0.5293,0.943
48.507152,-0.3496,-0.6945,-0.6581,1.019
48.508068,-0.2401,-0.7679,-0.7257,1.083
48.512151,-0.1364,-0.8712,-0.7663,1.168
48.513085,-0.0506,-1.0212,-0.7700,1.280
48.516717,0.0320,-1.2139,-0.7355,1.420
48.518189,0.0749,-1.4287,-0.6388,1.567
48.522054,0.0976,-1.6713,-0.5945,1.777
48.523108,0.0761,-1.9050,-0.5603,1.987
48.527168,0.0499,-2.1024,-0.4787,2.157
48.528411,0.0527,-2.2579,-0.3674,2.288
48.531995,0.0504,-2.3473,-0.2616,2.362
48.533238,0.0898,-2.3417,-0.1143,2.346
48.536791,0.1005,-2.3107,0.0401,2.313
48.538066,0.0995,-2.2874,0.2187,2.300
48.542007,0.0937,-2.2424,0.4641,2.292
48.543099,0.0910,-2.2097,0.7067,2.322
48.547113,0.0681,-2.1750,0.9059,2.357
48.548344,0.0460,-2.1447,1.1079,2.414
48.550535,0.0385,-2.1086,1.2889,2.472
48.553146,0.0045,-2.0392,1.4211,2.486
48.557046,0.0077,-1.9057,1.5340,2.446
48.558051,0.0084,-1.6958,1.5853,2.321
48.562099,0.0438,-1.4800,1.5492,2.143
48.563150,0.0927,-1.2637,1.4544,1.929
48.567421,0.1665,-1.0809,1.2664,1.673
48.568300,0.2173,-0.9052,1.0177,1.379
48.570792,0.2762,-0.7624,0.7866,1.130
48.574632,0.3428,-0.6335,0.5682,0.917
48.575614,0.4094,-0.5027,0.3683,0.746
48.579562,0.4383,-0.4059,0.1980,0.629
48.580805,0.4810,-0.3280,0.0615,0.585
48.583273,0.5069,-0.2519,-0.0866,0.573
48.587147,0.5274,-0.1877,-0.2206,0.602
48.588282,0.5593,-0.1351,-0.3371,0.667
48.590816,0.6117,-0.0780,-0.4437,0.760
48.594630,0.6501,-0.0352,-0.5095,0.827
48.595765,0.6983,-0.0090,-0.5403,0.883
48.599578,0.7410,0.0334,-0.5386,0.917
48.600676,0.7721,0.0193,-0.4526,0.895
48.603299,0.7951,0.0104,-0.3867,0.884
48.607330,0.8063,0.0007,-0.3017,0.861
48.608323,0.7904,-0.0207,-0.2040,0.817
48.612133,0.7757,-0.0708,-0.1180,0.788
48.613271,0.7499,-0.1285,-0.0470,0.762
48.617117,0.7205,-0.1828,0.0086,0.743
48.618404,0.7051,-0.2472,0.0674,0.750
48.622127,0.6868,-0.3038,0.1011,0.758
48.623149,0.6651,-0.3590,0.1286,0.767
48.627290,0.6320,-0.4228,0.1337,0.772
48.628764,0.6157,-0.4890,0.1432,0.799
48.632207,0.6008,-0.5393,0.1361,0.819
48.633161,0.5924,-0.6060,0.1085,0.854
48.637312,0.5798,-0.6877,0.1034,0.905
48.638397,0.5632,-0.7684,0.0965,0.958
48.642158,0.5534,-0.8497,0.1097,1.020
48.643192,0.5245,-0.9250,0.1139,1.069
48.647330,0.4854,-1.0198,0.1342,1.137
48.648280,0.4439,-1.1300,0.1638,1.225
48.650791,0.3801,-1.2095,0.1884,1.282
48.653321,0.3014,-1.3016,0.2118,1.353
48.657150,0.2322,-1.3830,0.2346,1.422
48.658489,0.1415,-1.4360,0.2671,1.467
48.662220,0.0499,-1.4927,0.2910,1.522
48.663272,-0.0301,-1.5264,0.3111,1.558
48.667397,-0.1093,-1.5501,0.3238,1.587
48.668353,-0.1795,-1.5731,0.3260,1.616
48.671189,-0.2244,-1.5821,0.3336,1.632
48.673500,-0.2774,-1.5900,0.3172,1.645
48.675870,-0.3290,-1.5924,0.3297,1.659
48.678156,-0.3782,-1.5829,0.3488,1.664
48.680963,-0.3928,-1.5643,0.3314,1.647
48.683478,-0.4016,-1.5322,0.3439,1.621
48.685901,-0.4001,-1.4746,0.3439,1.566
48.688378,-0.3845,-1.4304,0.3299,1.517
48.690807,-0.3628,-1.3800,0.3292,1.464
48.693340,-0.3217,-1.3390,0.3108,1.412
48.695775,-0.2880,-1.2913,0.2982,1.356
48.698448,-0.2417,-1.2673,0.2996,1.325
48.700861,-0.2149,-1.2365,0.2879,1.288
48.703366,-0.2093,-1.2176,0.2898,1.269
48.705893,-0.2046,-1.2067,0.2705,1.253
48.709761,-0.2263,-1.1997,0.2859,1.254
48.710809,-0.2235,-1.1823,0.2886,1.237
48.714652,-0.2368,-1.1650,0.3043,1.227
48.715929,-0.2417,-1.1579,0.3133,1.224
48.719725,-0.2520,-1.1526,0.3189,1.222
48.720890,-0.2633,-1.1466,0.3536,1.228
48.724715,-0.2897,-1.1356,0.3488,1.223
48.725875,-0.3078,-1.1293,0.3495,1.222
48.729751,-0.3302,-1.1112,0.3614,1.214
48.730869,-0.3554,-1.1070,0.3570,1.216
48.734739,-0.3871,-1.0944,0.3419,1.210
48.735986,-0.4285,-1.0809,0.2959,1.200
48.738655,-0.4793,-1.0545,0.2551,1.186
48.742384,-0.5385,-1.0457,0.2302,1.199
48.743324,-0.5981,-1.0317,0.2085,1.211
48.745954,-0.6462,-1.0259,0.2241,1.233
48.749779,-0.6699,-1.0168,0.2232,1.238
48.750885,-0.7049,-1.0014,0.2292,1.246
48.753415,-0.7228,-0.9763,0.2319,1.237
48.755914,-0.7317,-0.9709,0.2309,1.238
48.758418,-0.7426,-0.9387,0.2421,1.221
48.762696,-0.7379,-0.9024,0.2376,1.190
48.763575,-0.7249,-0.8686,0.2356,1.156
48.767397,-0.7122,-0.8334,0.2270,1.120
48.768409,-0.6837,-0.7962,0.2155,1.071
48.772295,-0.6574,-0.7556,0.2085,1.023
48.773559,-0.6367,-0.7260,0.1931,0.985
48.777439,-0.6081,-0.6938,0.1794,0.940
48.778538,-0.5776,-0.6635,0.1794,0.898
48.782388,-0.5548,-0.6342,0.1549,0.857
48.783538,-0.5241,-0.6019,0.1351,0.809
48.787430,-0.4871,-0.5726,0.1234,0.762
48.788432,-0.4744,-0.5571,0.0999,0.739
48.791083,-0.4451,-0.5317,0.0850,0.699
